6881,enemow so we literally the jaegi ah,neutral
6884,tarekfatah boomb fodo jaake tmse na ho payega bhik mango bhik jaise imran mang rha,negative
6885,jitne khade dekh rahe insan nhi kisi pagal kutte ki nasal se hamare yaha cort ki zarurat nhi bjp ki,negative
6887,hye can u open ur dm,neutral
6892,saab ka status khrab kr diya is tweet,neutral
6893,sanjay ji ye andhbhakto ka desh bangaya ab kuch bhi hota rahe ya bjp inki pichli maar bhi le to,negative
6901,galat ko defend mat kro jo galat h wo galat h agr ye govt b logon ka haq mary gi to hum isy,neutral
6903,jojoo buckets i just wanna thank god for allowing me to see this day on to the next chapter of my,positive
6904,lekin allah ny dosru ki islah ka zaroor hukam diya hai agr koi galt kr rha ho aur hum usko roky,neutral
6910,ki chinta ki or pansion ki ghoshna kr apne majboot irade jata dene wale pm modi ji aapko hardik,positive
6918,samny wala kuch keh raha ho to phir bass usski suno or sirf muskrao cox apka time bhi aiga phir ap bolein,positive
6921,tera haal uss bhikhari ki trah hai jo daaru roz peeta hai aur paise bhi nhi kma paata wah rr bikaau,negative
6928,system fail hai isliye train tak pahucha gaali likhne se sahi baat galat nahin,neutral
6929,teri budhhi bhrast ho gayee hai mandir me baith ke non veg kaun khata,negative
6931,mudde ne rahul gandhi ko haraya ab lagta hai apki bari hai bjp ki jeet hi in muddo par hui hai ye mudde,neutral
6936,tujhe bhi bahut logo ne shraap diya hai teri lutiya bhi doobegi same like dhobi ka kutta na ghar,neutral
6939,hamare aadarniya pm narendra modi ji ko doobara pm banane par dher sari subhkamnaye aasha karta hu,positive
6944,nidhiyogi it took just a few months for kamal nath to show his true colours what is rahulgandhi saying on this a corruption case,neutral
6945,notorious heart bharat and the wait ends in days i believe this will be his best till date might surpass bajrangi movie,positive
6946,hardikpatel amitshah abe tujh jaise mare huy ko amit sah ji kya marenge jo khud mara huya hai ye,neutral
6949,pata nahi ye fb pe couple kesy ban jaty hain hamsy tw koi dosti tak bhi nahi,neutral
6960,place chapora fort goa movie dil chahata hai contestalert contest,neutral
6963,sardesairajdeep isn that a tight slap on your face and presstitutes like you in india,negative
6964,jo chor h wohi money trail chhupatey hain or maa ka janazey pe nahi atey or phir bar bar jail,neutral
6969,ka maheena ho chahe kitne bhi feeders hon posts city meter pe hojae phir bhi sepco wale tripping nh band nh karenge b r,neutral
6970,sunoo chanda i will take screen shot of ur account and put wallpaper to my whole life in loving memory of,positive
6971,itni grmi me bhi govt light nahi de rahi h glti kr di vote dekr congress,positive
6972,ahmedabadpolice are bhaiyya sab kuch chalega vote diyo ho na criminals ko to laat khaane kya pakistan,negative
6973,return tajinderbagga yeh wala tweet like karke aaj ka din bana diya mein toh iska dusre account me,neutral
6974,chutiye ssc vale bichare etani mehant karke exm diya par tune koe twitt nhi kiya ab kyo,negative
6976,everyone follow him tera crush interactive good humor bomb tweets follow back bhot acha hai must follow tera,positive
6981,gaandu k bachy ne pain killer di he nahi keh raha tha stomach ki waja se yeh sab hua bhenchod mera stomach theek,negative
6983,greywyrd pc is fix and tablet is draw art is pixels baba and keke in garden pallete is most importantly baba is you,neutral
6986,maaliko ko jail yahi bhejenge fir payment k lie rote,negative
6987,flipkartsupport are flipkart support ghatiya he ekdm amazon is far better than,negative
6988,nsitharaman wishing shri nitin gadkari a very happy birthday my prayers for a long and healthy life your dedication and hard,positive
6989,channels se bhi experts social media hai kyu ki evm me ghotala gadbadi ke hajaaro videos social media me,negative
6990,kicked my best friend bcoz,neutral
6993,love friend sapna ji ma aapka dil churalunga key ki hame aapk dil ma rahte h aap too mar dil ma ho my love,neutral
6997,shupriya incognito river mateey aapke ashirwad ss koii abaad nahi hoga barbaad hoga,neutral
7008,pmimrankhan ne oic ma jo takreer ki h us ko sunany k bad un logon ko ghairat se mar jana chahiye jo khan ko,negative
7019,narendramodi atalji his words and principles are always with us and act as catalyst for our developed,positive
7030,jdu ko bas mantri de kar bjp ne ghammandi hone ka saboot de diya hai koi nai khud malai waala,neutral
7031,cup hum,positive
7032,my nails done what can i say i m pretty proud,positive
7044,i love u sunshine hiii i love you more,neutral
7048,ayuba we apologize for that difficulty send us a dm let s see the screenshot of the errors you,neutral
7056,dekho sarwa neharuaa patane me laga hai desh bhakt aazadi ki ladai ladd rahe the aur e saala aiasi me laga,positive
7064,you ever met a boy jiske nakhre ladkiyon se bhi zyadaa hote h bc jeena haraaam kr dete,negative
7069,did my grandmother decide that squash sardines and patties were a good mix for my lunch,neutral
7070,benzeneskull natsecjeff oy fake account yeh quetta nahi hai peshawar hai ab chup chap wapis apni,negative
7077,omer qasimkhansuri ali muhammadpti ye jo sohni dharti,positive
7078,ji aapne rajput k liye to kuch kiya ni but kad jrur chota kiya hai sayd aap bhul gye haia jb aap pm umidwar,negative
7081,is qoum ka kch nhe ho sakta pori team na khailtay galti captain ke hai waisy ye naye logic aise,neutral
7086,vivekagnihotri shefvaidya dimpleatra should have given cricket bat hockey ki sunte nahi,neutral
7097,nikhil happy birthday bhayya all the best for ur feature,positive
7098,ji aap kirtan kijiye shri ram jay ram jay jay ram baar mann ko bahut shaanti,neutral
7100,bhai ye bt sb ko smjhne ki zrurt h k aisa jo b krte h unko religion ka,neutral
7106,estherobiwuru a visual artist this is one of my recent works new on twitter show me around please help,neutral
7108,jaat bolne ke dhang yeh kyu bata rahe ho ki haar gaye arey bahut tarkeeke hai aur bhi kati pal,neutral
7114,pmoindia narendramodi sir we appreciate your work thanks for serving us kuchh aur achchha,positive
7115,pehly tum jaise desh bhagt choutiye kehte the k hum points de denge per pakistan se nhi khelenge ab kiya,negative
7118,lesbian love story that breaks the typical binary on delhi stage times of india,neutral
7122,oye preshan nahi ho maro ayatal kursi parh k phoonk do it does work nahi gum,neutral
7126,hamzashafqaat mujhay lag raha hai meri tranfer honay wali,neutral
7128,aajtak aroonpurie rohit jab tere jese bhadve patrakar banke bjp ke talve chatate hai to bahiskar,negative
7129,minmsme chairmankvic girirajsinghbjp texminindia smritiirani party se maal leke bech k or apni,negative
7141,sir i am bihari apes mera anurodh ki aap bihar ki hit ko dekhate hue aap mantrimandal ke bhai,neutral
7142,yahi kehte rahe ga pakistan team ke elawa kesi main himat nahii ke mujhe etna dard de,neutral
7143,rahulgandhi narendramodi incindia to take on narendramodi in chaar shabdo me aapke,neutral
7145,you feel connected rt now shayari love poetry urdu urdupoetry shayarilover hindi shayar quotes,neutral
7149,romaisrani srksbreath aap toh badi pyari ho jii very polite and strong enough to face any situation i owe you for always,positive
7157,sir just saw your fabulous steps in the song pehla pehla pyar hain janam tere liye simply,positive
7167,ye toh possible hi nahin hai grow up so pehley throw up thank you so much,neutral
7169,ind anne djkaroxx i know where did i come out as a congress,neutral
7170,ddl ca this is my ca no aur pichle dino se power supply cut ho rehi hai,neutral
7172,rannnda not to sound depressing but i miss being this excited about life,negative
7173,rajnathsingh sardanarohit sudhirbhardwaj bjp me kaam krne valo ki kami nahi,positive
7185,to tay ho gaya ki kitna bhi padhkar is desh ka nojawan bhale hi pakore bech lega lekin kisi ke feke,positive
7188,priyamvadagopal sikh community is also in minorities here but unhone kbhi esa nhi kaha kuki,neutral
7194,abpnewshindi kyu bata rahe ho ye sab ab kya fayeda sir ab rakho isse apne pass yahi haal h media ka,neutral
7195,india ko barbaad karne wale hamaare chutiye rajneta or chutiye rajnetao ko support karne wale,negative
7197,ciel you look so cuuuute do your best elizabeth to,positive
7198,very nice sir yhi ummid hai aapse please ham sabhi jan manas ka reply aap time nikalkar dete,neutral
7204,be like humko ipl nahi khel ne diya eshliye over ki match samaj ke khele the,neutral
7206,tum bhoolgaye tum the aur wo hazaro the aaj sirf ko dekhkar carodo ki taqat darjayegi nahi kuch nahi,neutral
7207,paksarfrazbugti shrm tmko mgr nh ati ehsan faramosh ho tum ch nisar ki tc krty nh thkty thy ab,negative
7212,is my best friend absolutely love him one of the best person i came across isse zyada tareef ki to hawao mai,positive
7213,exactly m jab tk hota weather i like it coz cool and something bearable,positive
7216,hey manak gupta take this u r a bjp chamcha ur concern is,negative
7217,sallukhanbeing whats going on wow love with beingsalmankhan status bharat,positive
7221,lovelike jesus god creates god loves god hears god helps god heals god saves god speaks god blesses god teaches god watches god,positive
7222,shehla rashid beef kahenge afgal k gun jyenge fuck off,negative
7223,kary ap ko b koi asa banda milay jo ap ke ankhin kholy to ma usy dno hatho se salam peesh kro,positive
7226,starr teri maa ki pakistani saale fake news,negative
7228,pehle insaan banle jaat paat k naam pe surkhiyan batotna band karo and india mein rehte ho so be,neutral
7229,hoo cricket world cup starts today good luck to hosts englandcricket in the tournament hope for a good st,neutral
7231,world cup ke time pe kisi indian player ko troll mat karo world cup jeetna hain toh pure team ko khelna,positive
7236,gangabachao saveganga namamiganga pollution,neutral
7243,all congress supporters remember maukamauka ad on star sports during cricket world cup keep your crackers,neutral
7259,miasthermopolis thank you irene thank you tamara thank you hajar thank you nicole thank you alba thank you celia thank you,positive
7262,iss shw mein shuru se yahi bola hai mein yeh nahi woh nahi hota khaskar ladkiyaan itni fast thi,neutral
7272,tu khota khor corrupt ganje ki bhi kerte thy kia ukhar lia unhon ne lanat tere te,negative
7273,edwin i khale ni kha ni nwu humesa mhani,negative
7280,me all out ho gayi isse jyada log to hamare gaaon mein jcb ki khudai dekhte hai,neutral
7288,sardanarohit wahh re chutiye wahh yahi umid thi latkhor sale laat kha k hi sudhroge kaam pe dhayn,negative
7293,smritiirani narendramodi ye hi to he sabka sath sabka vikash sabka vishwash or tabhi banega hamara bharat mahan,neutral
7294,lines jab koi sach bole to sab kehne lgte h we live in secular country huminity sabse aage,neutral
7298,waly khush ho rhy hamari harr sy jb pak india ko haraye ga tb pochna us,negative
7302,dream so renjun already gave us a spoiler of dnly need your love nct dream x hrvy huh look,neutral
7303,hai ehsaas mere baba ke hum se piyase ho tum ziyada karugi tumse na phir taqaza hai baba beti ka tumse waa,neutral
7305,ji dear sir ji vry vry congratulations aap jeete hme bhut khushi hui bhut bhut hardik,positive
7307,rdevdani hari oum ek nahi blki kai farji n g o ese hain jo desh me hindu dharm ko badnam kr dharmantaran ko,neutral
7308,i realized i had a problem when i was feeling bad and i went to ulta not to buy anything just to be among s,neutral
7309,yogi adityanath ji chinnara panchayat ke a kamlapur colony mein main ek saal pahle bijli ke pol lage,neutral
7318,ko salam aapko ek shiv sainik jo apka bahut samman karata hai ushkee salah hai bihar me jdu ni,positive
7320,who one by two kyonki inke piche modi ji ka naam tha baki to samajh aa hi gya,neutral
7323,anjanaomkashyap kyo be sale tu fir aa gya ab jute maru tujhe tu to kah raha tha congress ki sarkar,negative
7326,saadhvipragya jantaa ne bahut vishwash ke saath sarkar banai hai gareebo ko direct benefit mile jai,neutral
7328,media ko list nahi deker galat kiya media ka haq he list lena or public ko btana kon minister ban raha,negative
7330,says yr wo english ka paper lhr me postpone hogaya tha wo ko,neutral
7331,rotudu wagle ha ha ha i am enjoying this even more than i enjoyed the election victory,positive
7334,achy naya pakistan khawar manika ke qurbaniyon ke wajha se he to bna,positive
7335,itzbsp tomarrawat ashokepandit kya chacha tirth bhraman karne ki umar main mc bc,negative
7337,annukalkhanda mere ram bi tum mere rahim bi tum sari kayanat ke ram rahim ho tum love you so much pita jii plzz,positive
7338,hrithikstaan salary aagaya baas ab ka aur ek poster aa jaye days to trailer and a dream come,neutral
7341,kar liya yaar i pondered for a long time but couldn find the answer then i chose my,neutral
7350,kshsjsksks i love you too you re so talented and sweet,positive
7351,g hellbatfe chutiye saale dictator aur democratically elected leader kaa farq samajhte nahi kanoon,neutral
7353,boxermanojkr rubika ji or mere bhai nishant se koi kuch nahi kahega samjh gye ki nahi islam ke,positive
7354,diyaaa only chaubey ji to prerna tumne meri komo ko mara hain main tumeh nahi chodungi wth is that from chaubeys to mohini,neutral
7363,arslanbinazhar aiman nabeel jawadahmadone imran khan prime minister hei or ap keh rai hein k system use kam nae krne de raha jis,positive
7368,the end of this world cup aap k captain k saaray kapray utar jain gy jaise champions trophy ma utar gy,negative
7370,the narendramodi thank you bhai jaan love you,positive
7375,pandit gulzaari e ladki momta ko marwa ke maanegi acha hain tumra jaisaaa log bangaal main nahi,negative
7378,aisha mat koro momta didi nahi to bjp sorkaar raatoraat gir,neutral
7379,jesa third class banda nahi dekha overconfident chutiya,negative
7383,h nair chutia banana band kar bc arshiya kai rehana siddqui aur tabassum ko to me khud,negative
7386,awwww im not good at expressing my feelings for jae kaya this means alot uwu im glad may nakakarelate,positive
7388,shastrivimal woh congress doosra congress hai ab jo bhi hai south indian national congress ya toh italy national,positive
7390,chunaav parinamo ne dikha diya ki chit fund ghotale k rafel k chor mahagathbandhan waalo ko chod k koi,negative
7395,smritiirani yogi apka bahut bahut pranam please lucknow kanpur gorakhpur kashi me bhi it,neutral
7403,birthday fatima says many happy returns of the day allah lmbi eman wli zindgi ata kre,positive
7406,mera apki tweet se agree he nai hy love apko kamzor nai krta love apko takatwar bnata hy u have,positive
7420,sorry gill sahb azaadi sirf in journalists ka haq hai baqi ko ye chorte kab hain kabhi,positive
7423,nahi not for that and haa meko actually khareedna hai but second waala is zyada beautiful and,neutral
7425,tension mat le excitement kudo ba khud aaega when spurs are leading at half,positive
7426,hy tumhe dher sari,positive
7436,faiqaww aise keh raha hai jaise k kabhi kisi larki ko hath nai lagaya ho isne nai nai yeh,neutral
7438,roysamapti this har chehre k upar chehera hain yahaan emraanhashmi your look emraan astonishing love you emraan all,positive
7441,yr itni garmi me chai nahi peeni chahiye achi nahi hoti me apanindori,negative
7445,sena mamataofficial jai shree ram brother and yes ramzan mubarka love from,positive
7447,arysabirshakr pakistan ke bad kismati hy ya ya hamary gunaho ke saza ky is jasy ab hamy represent kary,negative
7450,ye tau hai bechare haar jo,neutral
7458,congratulations sir pm ki kueshi mubarak ho sir main ek aam aadmi jisne aapko aapki kueshi,positive
7466,ye kon kiya lekin jo bhi kiya kya gazab kiya sakshijoshii,positive
7468,chicha aap rahne dau tumse naa ho payega naa tumse election jeeti jati hai naa dhangse tv par,negative
7470,last episode ki starting ne dil jeet liya tha is baar end ne really bahut tanha hote h,positive
7471,ye aap ke bachpan ki,neutral
7482,uneducated bhakt far better than madrassachhap educated amit shah is now hm janat ki,negative
7483,g hindustan mein hindu muslim ek dusre ke dushman kabhi nahi the ye to kuch political,positive
7487,ndtv no one jobless only congresi and rahul gandhi is job less all are doing there job koi bhukha nahi sota,neutral
7492,narendramodi zeenews sir ji aap bhi imandaar insaan ho god bless you modi ji ka pichla,neutral
7493,tum jeeto ya haro hamy tum sy payar hy good luck for next,positive
7495,yaha bhe hai waha bhe hai har jagah sirf wohi hai sirf wo jis rab se tum yakeen ke sath kharray hokay,positive
7498,shaaa sawamijee okey chiddi shah tera point samj gaya mujy sirf objection ye tha jo kuj mullah chand,negative
7501,these r some small mistakes which india should avoid kutto ko ghee hazam nahi hoti waise,negative
7505,anie walaikum salaam may allah swt bless you,positive
7507,who cares ab modi ji he na gdp bhi hoga to bhakto ko koi fark nahi padega bas vo aur lokpriy,neutral
7508,bhaut acha kiya tere jaise agent bjp ka hi prachaar karte hain u are truly,negative
7509,lakho yuva berojgar ke sath jo vadaa aapne kiya h usko aap kb pura krenge hmlogo ki jindgi barbad ho gyi,negative
7523,shadeed garmi aur habs ka kya karen jo karachi may per rahi hay garmi aur paseene se bura haal kitchen me to jaane ka dil nahi,neutral
7526,display on ur ac u r kanjoos so that no one,neutral
7532,kya hua nhi bulaaya to koi kanoon hai ki dmk ko aana hi chahiye pata nhi ye bbc kabse pagla gayi hai,neutral
7538,agha bbhuttozardari imrankhanpti no he is not coward he is remaining abu bachao,neutral
7540,rahulgandhi incindia kisi bhi maa ko apna bachcha nakara nhi hota haa mulyankn to smaj krta,neutral
7541,and they want kashmir kabi nahi sudrega ee log nikhilrajthota starky pspk,negative
7548,faz are you that pussy that you can take that on your ones man up,negative
7551,flickk tera baap bhi chaaka hoga na phir to khud ki ijjat to h nhi km se km virat ki ijjat to kr le,negative
7553,narendramodi have a happiest birthday sir you are an inspiration a good human with a great,positive
7556,aseerachary rashtrapati bhawan is ready with all it s beauty to welcome narendramodi ji and his new team as the sun sets on its,positive
7564,uwu i love your kindness i hope something amazing happens to you something life changing i love what,positive
7568,pure kashmir ko barbard kr dia tum logo ne apno gandi rajniti k,negative
7571,sir hamri uni mei bhi hec and peef scholarships k funds rok diye gaye hein thori c nazar e karam is,neutral
7574,lage raho sir abki se ka target miss ho gaya abki se pe layenge jai pariwaarwaad best,neutral
7575,mianiftikharhus army mulk ko doone derahi hai agr yeh martial law lagake in lgon ko mayt ki saza nahi,negative
7580,sinha yashwant sinha arun shauri ye log sabse bada bewkoof aur,negative
7582,ka love bs lust ban gy,neutral
7583,ye jo peet rahe hai unke thopade pe likha hai vo bjp ke hai ya tujhey specially aa kar bataya,negative
7586,filmhistorypic duttsanjay beingsalmankhan lovely beautiful movie lovely all songs tu shayer hai mein teri shayeri jiye,positive
7588,anjana ka problem ye hai ki congress nahi debate mei toh raunak nahi ati hai debate mei trp drop hoti,neutral
7592,har cheez ke liye modi hi hi zimedaar hai puri baat likho koi pagal nahi hai jo tujhe marega apni galti bhi,neutral
7595,begum hathi pm ke khwaab le rahe they arre teri toh b b udh gayee ab doh bungalow gurudwara rakab,negative
7597,national asadowaisi ye kutta bhi bahut bhonkta tha fir ekdin patel ji ne kaan me kuch kaha is,negative
7600,mam aap nahi janate ki hum bharatiya apka seva bahut miss karenge aap jaise neta milana bahut,positive
7601,heheh saje tnye btw congrats jgn lupa mlm ni mlm,positive
7602,iamsidra nahi by the way apki love,positive
7604,main to tv mobile par bhi nehi dekhunga flop remake film bharat ko kya dekhu stop watching this type of nonsense,negative
7605,paytmcare ka product to fake hota duplicate hota hai sandisk ke naam pe local market wala product bhejta,neutral
7606,tu to sale dailly galiya deta h tv debate me modi ko wo kya h,neutral
7610,hogaye bhai abhee tak koyee akhalmand insan hame badhayee nahee diya hum bhee bjp ki tarah reverse,negative
7612,tyjhe teri hi bhasha me jawab to diya ja sakta he me bhi teri behan ko randi kothewali bol,negative
7613,o hello kaun ho aap what is your identity out side west bengal through out the country and in,negative
7614,dash that is so wrong in all levels yazi even the ancestors wld punish u let alone god i wld never i,negative
7621,an amazing ending of ranjharanjhakardi rona agya tha end dekh kr absolutely outstanding acting,positive
7626,bakolia zeenews coderedpunk tab toh tu starting se hi topic se bhatka hua h ja ke dekh record me baba kya bol,neutral
7629,mata ki jai jai hind jai bharat shriman desh ka ek nagrik hone ke sath mere man me ek vichar utpanna hua,neutral
7630,am proud of you my country pm narendar modi,positive
7639,shatram arey ye meri didi depressed ho gyi bechari chlo din me rr to band hoga aur ye tweets kuki,neutral
7642,shirishy shoaib akthar ki nae dekhe rashid latif ki nae dekhe tuaha sohail chutiye ki dekhe sirf,negative
7646,are too kind muzhe sirf aapne aap se sharminda nahi hoona hain baki jo kuch thoda bahut accha karloon that is gravy on,neutral
7647,i want to see,positive
7649,all the evms and vvpat of gujarat alone sab samajh aa jaega why select and choose,negative
7653,sardanarohit kaha gayi desh bhakti sardarna saheb ab awaj nahi utawoge shame on you and your channel,negative
7659,huhuhuhu thank you my maalala life support system huhuhu di ko maendure lahat ng,neutral
7660,gautamgambhir harbhajan singh htsportsnews jeet ki hardik subhkamnaye,positive
7665,good morning modi sir best of luck apko meri subhkamnayen apke sath hai aur hum log chahte hai,positive
7668,mehakz mera sa bi fb la unfollow kar diya tha is,neutral
7677,vinimanchu that is pure love bhayya women beat the men whom they love very,positive
7678,people unfollow me i always question myself what i done wrong but challu koi gal ni their loss sanu,positive
7679,ager ye deshbhakt hai to jiss yuva ne bjp ko vote daala wo kya desh dharohi hai yadav g me,positive
7681,ne betiyan dekar mujh par ehsan kiya betiyon ki muhabbat ek baap hi samjh sakta he thanks god,positive
7683,heartiest congratulations to you and your team sir sachmuch seena chauda ho gaya jab aapko vapas,positive
7692,pyaari pariiiprincess urvashirautela kbi b koi worry mt krio always muskurati rhio apna ache se,positive
7696,aapka survey ekdum sateek tha aapko aur aapki team ko hardik subhkamnaye your hard work paid,positive
7697,sabhi milkar yadi nursing cadre ko dr bana sakte hai to phir sayad is desh me drs ki sunami aa jayegi phir,neutral
7699,jcb rcbgirl cb chutiya banao nahi vishwas nahi ho raha click here,negative
7700,thank you ms mangu amen i will be better,positive
7702,shri narendra modi ji pranam mai aap ko dekh kar bahut prabhavit hua hun mera man aap se milne aur,neutral
7703,there is so much love in friendship people forget,neutral
7706,dekho khulam khulla karrik ki bashing are behen ji teri naira ne ak ka mot kese accept karliya worst,negative
7711,indiaaakash narendramodi subhashchandra aur iss tarah zee news ne jo election me hissa,positive
7712,jaise broker politician ka dukan ab close hi samje ki lalu ke beta ke through rajsabha aana hai nahi to,neutral
7713,log slam ka jwab b w s is trah dety hain un se request hai k ap jo bomb bna rhy ho na wo pehly bna lo bad mai furst se jawab de,negative
7715,anujdhar the ram naam satya hai moment for the left in,neutral
7723,of my favorite photo by the way sham use it as a whats app,neutral
7724,httweets a marathi film industry and people miss him like anything laksha we are love you u r part,positive
7730,jaycaspiankang thanks to body positivity god andy ruiz i m gonna eat a second dinner and go pick a bar fight thank you andy on,positive
7732,ye bjp spokesperson aur modiji ka kauf ab ye tutiye kar bhi kya sakte congress ko harane me in spokespersons ka bhi yogdan,negative
7741,we miss the mauka mauka campaign get it back indvspak,positive
7751,cjdanielsonnn i hope baby kicks a lot tonight alu e koe,neutral
7754,result desh ka pappu toh fail hai papu k saatgathbandhan toh fail hai bua bhateja eka bandhan fail hai,negative
7755,ish item ko kaun samjaye ekbar samaj ko ullu bana sakte ho nahi tere jaise kitno ki,neutral
7756,big day for the nation aaj hamare ghar ka society ka bahut bada din hai all the best for next,positive
7757,asadowaisi yeh bakwaas nahi karega toh iska ghar kaisey chalega paanch saal mein modi,negative
7758,sorry to film vivek oberoi ki wajah see fail hui hai koi achha actor lena chahiye,negative
7760,arey ye to bsp ka batting karta tha abb cong ka ho gaya kya enki baat koi value hi nahin hai sale,negative
7765,cosmetology job might be a great fit for you click the link in our bio to see it and more prestige beauty a,neutral
7776,q be madarchod ramadan mai goli nahi maarsakte lekin terroist ko bachane k liye pathhar fek sakte,negative
7777,askanshul election misa bharti lost prakash ambedkar lost prakash raj lost kanhaiya lost urmila lost,neutral
7787,lora kurnay ja ri hay kalay coat ki badmashi ab nahi chalni yah iftikhar chootary wala drama apnay,negative
7788,maii yeh chuha mera crush,neutral
7791,acc im chat per planting karlo when there is a will there always is a,positive
7793,pmoindia pragya thakur ke bhopal mein jeet se ye sabit ho gaya hai hament karker ji desh dhrohi the tatha,positive
7795,my pe tum mujhe wish karoge nah i want your wish on my special day without your,neutral
7800,indiagatefoods neki aisi ki dil khush karde small or big all good deeds matter help someone in need feed someone poor help your,positive
7801,sunai py amal kr lijiya maloom ho jy ga g chitta jora paya aray kahi aap wo wala sufaid to,neutral
7802,tak burayi k khilaf ladoge nahi thab tak tum sahi ya haq wale sabit nahi hoge haq ushe nahi kahete jo batil,neutral
7803,part for example aik aam admi jab wapda ki shikayat karta hai yoh osay sub division or,neutral
7815,many congratulations to our prime minister narendramodi sabka sath sabka vikash sabka visvash jay,positive
7817,imac too are ye shekhargupta pagal ho gaya hai ab amitshah se itna bhi darne ki zaroorat nahin hai,neutral
7822,ajazuniverse hudanoorsrk shadabofficial janam din bahut bahut mubarak bhai happy birthday dear,positive
7826,in apke ek baar fir se hamre desh prime minister banne par apka desh ki ek sadharn garib mahila,neutral
7829,hahahha nh y tra chamcha h hamary pass bht,neutral
7833,zeekayfilms talash pakistan kay har ghar ki kahani thank you muftay for a well researched preview featurefilm zeekayfilms,positive
7835,cooliecut sad that u didn come to austria maybe nect time i m,neutral
7837,baki jinko fikr ni hoti wo apna balon se mouchain bna k pix leti,neutral
7840,mujhe samajh ni aya please,neutral
7841,chutiya sala fail bolega evm hack ho,negative
7846,rammnk wish you a very happy birthday akka this is a special year for you with lot of responsibilities on your shoulders nanna s,positive
7852,sir apki dev movise ka kiya hua trailer dekh liya wah kamal trailer hai magar movie nahi kabhi tv pr,neutral
7853,rizvi manakgupta right mm hindu muslim yeh lougoka dukan,neutral
7867,hi plot khurana se better koi naheen rehta hoon pani main par zameen sari meri hai sapney,positive
7869,vinodr ranaayyub vinod ji just chill man modi ji kuch sikho aap jab aise kutte aur kuttiya bhaukte,negative
7870,yehi toh rahul gandhi samjha rahe the ki years ki highunemployment aaj hai but people of india cant,neutral
7871,creations funny show pak ke toh hote hi nahi hain koi telefilm dekh lo heard khaana khud garam karlo is nice and,negative
7872,ahmedpatel satavrajeev priyankagandhi rahulgandhi jm scindia amitchavdainc paresh,neutral
7876,humble prime minister narendramodi ji or janta ko dil se pir se majbut sarkar chunne ke liye thanks jay hind jay,positive
7878,abe they are sheilding them self from cyclone teri chaadi be nahi,negative
7882,breakup hurts the most me kabhi bestfriend n exam m ignore kiya h betrayal dhoka,neutral
7883,love yoongi but hoseok wow,positive
7885,xiaomiindia redmiindia very disappointing sir iss baar socha tha kuch apne karke dekkha diya kuch,negative
7892,imrankhanpti hamid mir sb appreciate bhi kr dety well done pm ik hi likh den we r proud of you ik,neutral
7897,smallssbabeyy im so proud of you i love you congratulations to you all your,positive
7899,warishmaf best wishes for laylatulqadar transmission may allah pak give uh more more energy hopefully ye mehfil bhi,positive
7901,zartajgulwazir aur dharne pe meine teri choti baji ko choda tha captain safdar ke sale,negative
7906,abhi tak samajh me nahi aaya congress ki itani badi haar ka karan aap jayese social media per,neutral
7917,okay frl like is that too much to ask for mfs ain shit,neutral
7919,bhai shyd isi tweet par tarekfatah ne block kia tarekfatah ka baapu ji modi ji modi,neutral
7925,bali bajarang bali dukalu yadav cg song audio song lord hanuman,neutral
7927,virendersehwag apko jyada mja kis mein aya umar gul ko choke lga k world cup semifinal mein ya test ma,neutral
7930,shut thhe fuck uo i read it wrongf im a dumb bitch we been,negative
7931,sir ye icc ke jyadatar events england me hi kyu hote hai jabki ye fix hota hai ki har dusra match,negative
7933,aapse contact kese karenge ani mo,neutral
7941,energy for eid safayi,positive
7942,rss acharyapramodk ye desh kese k baap ka nhi amit shah koi god nhi kuch bhi galat unhone musalmano,neutral
7943,unfollow karne ke phale hi wo suspend ho gai,neutral
7945,just listened to ajab si lehar honest to god i love that,positive
7951,we must ban onion and garlic bjp walo ko kam nahi hai concept chillate rahenge bina matlab,neutral
7952,bhakt before election years or years unemployment rate high aayega to modi hi after,negative
7961,ek ek mullo ko kutto ki tarah bhaga bhaga ke maro mc ko eid like a very dust and only,negative
7963,x mata the people man tpm sick jab riddim soca,neutral
7964,iamsrk kamyab rao love you shahrukh,positive
7968,in madm ye bahut mahan gyani hain inke ek post me ye likha tha ki jo mard namaj,negative
7969,mr khan still what you are doing on twitter as well as in india you challenged on twitter on,neutral
7971,is dogle ko kabhi bhi bjp me samil nahi karna chahiye waise to bjp khuda hi samajhadar haiisne gujrat,positive
7976,mai uss din ko desh ke d llon ke naam samarpit karuga rubikaliyaquat ji means you,neutral
7977,rio raj darshan offl skprodoffl rjvigneshkanth thank you so much,neutral
7981,pakistan will win the coming world cup time sarfaraz dokha nhi dyga,positive
7987,class done well done s s s s,positive
7992,ye log meet nahi kha rahe the kal police ko diya statement in victim ne ye veg kha rhe,neutral
7995,are looking forward to ispe s summer social at the guinness brewery on june from join us for,neutral
7996,sada haste rahen khushal rahen dusron ko bhi khus rakhen good,positive
7999,jayshale yesterday was the birthday of one of the most influential people in the music industry it s only right i pay my respects,positive
8000,theplacardguy kunal kamra be like main kya mandir ka ghanta hu jo har koi aake baja jata,neutral
8002,syahyahussaini aur zabbasofficial ko world cup se ban karo to acha rahe ga,neutral
8007,aaj bharat kai har nagrik ko aap par garv hai jis trh se aapnai apnai bitai five years mai,positive
